Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	wt_0h_1 Spectral Count	wt_0h_2 Spectral Count	wt_0h_3 Spectral Count	wt_10h_1 Spectral Count	wt_10h_2 Spectral Count	wt_10h_3 Spectral Count	wt_2h_1 Spectral Count	wt_2h_2 Spectral Count	wt_2h_3 Spectral Count	wt_4h_1 Spectral Count	wt_4h_2 Spectral Count	wt_4h_3 Spectral Count	wt_8h_1 Spectral Count	wt_8h_2 Spectral Count	wt_8h_3 Spectral Count	wt_0h_1 Unique Spectral Count	wt_0h_2 Unique Spectral Count	wt_0h_3 Unique Spectral Count	wt_10h_1 Unique Spectral Count	wt_10h_2 Unique Spectral Count	wt_10h_3 Unique Spectral Count	wt_2h_1 Unique Spectral Count	wt_2h_2 Unique Spectral Count	wt_2h_3 Unique Spectral Count	wt_4h_1 Unique Spectral Count	wt_4h_2 Unique Spectral Count	wt_4h_3 Unique Spectral Count	wt_8h_1 Unique Spectral Count	wt_8h_2 Unique Spectral Count	wt_8h_3 Unique Spectral Count	wt_0h_1 Total Spectral Count	wt_0h_2 Total Spectral Count	wt_0h_3 Total Spectral Count	wt_10h_1 Total Spectral Count	wt_10h_2 Total Spectral Count	wt_10h_3 Total Spectral Count	wt_2h_1 Total Spectral Count	wt_2h_2 Total Spectral Count	wt_2h_3 Total Spectral Count	wt_4h_1 Total Spectral Count	wt_4h_2 Total Spectral Count	wt_4h_3 Total Spectral Count	wt_8h_1 Total Spectral Count	wt_8h_2 Total Spectral Count	wt_8h_3 Total Spectral Count	wt_0h_1 Intensity	wt_0h_2 Intensity	wt_0h_3 Intensity	wt_10h_1 Intensity	wt_10h_2 Intensity	wt_10h_3 Intensity	wt_2h_1 Intensity	wt_2h_2 Intensity	wt_2h_3 Intensity	wt_4h_1 Intensity	wt_4h_2 Intensity	wt_4h_3 Intensity	wt_8h_1 Intensity	wt_8h_2 Intensity	wt_8h_3 Intensity	wt_0h_1 MaxLFQ Intensity	wt_0h_2 MaxLFQ Intensity	wt_0h_3 MaxLFQ Intensity	wt_10h_1 MaxLFQ Intensity	wt_10h_2 MaxLFQ Intensity	wt_10h_3 MaxLFQ Intensity	wt_2h_1 MaxLFQ Intensity	wt_2h_2 MaxLFQ Intensity	wt_2h_3 MaxLFQ Intensity	wt_4h_1 MaxLFQ Intensity	wt_4h_2 MaxLFQ Intensity	wt_4h_3 MaxLFQ Intensity	wt_8h_1 MaxLFQ Intensity	wt_8h_2 MaxLFQ Intensity	wt_8h_3 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q54Z22|NUP43_DICDI	Q54Z22	NUP43_DICDI	nup43	417	Dictyostelium discoideum	3:Protein inferred from homology	Nuclear pore complex protein nup43	1.0	0.999	5	19	19	19	0	1	0	0	1	1	2	3	2	1	2	1	3	0	2	0	1	0	0	1	1	2	3	2	1	2	1	3	0	2	0	1	0	0	1	1	2	3	2	1	2	1	3	0	2	2.7557938E7	4.2122768E7	2.6170752E7	2.6000172E7	3.3394032E7	4.072438E7	3.2374768E7	3.0695168E7	3.564516E7	2.4301064E7	3.4893188E7	4.4514248E7	1.3903898E7	2.9979522E7	3.4363568E7	3.5851108E7	4.4310224E7	4.1033496E7	3.6012932E7	3.1112428E7	4.3239884E7	4.478006E7	3.2701338E7	3.9257788E7	3.4018552E7	3.7294532E7	4.734694E7	2.87927E7	3.6555764E7	3.6468052E7	
sp|Q54Z23|INT6_DICDI	Q54Z23	INT6_DICDI	ints6	1107	Dictyostelium discoideum	3:Protein inferred from homology	Integrator complex subunit 6 homolog	0.7052	0.9814	1	2	2	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2277377.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q54Z24|PITH1_DICDI	Q54Z24	PITH1_DICDI	DDB_G0277951	202	Dictyostelium discoideum	3:Protein inferred from homology	PITH domain-containing protein 1	1.0	0.999	5	16	16	16	2	0	0	0	2	3	0	0	2	3	0	0	2	1	1	2	0	0	0	2	3	0	0	2	3	0	0	2	1	1	2	0	0	0	2	3	0	0	2	3	0	0	2	1	1	3.9151888E7	2.2703724E7	4.180248E7	3.3288316E7	3.5661136E7	4.0348248E7	2.6040344E7	3.8356984E7	5.2258264E7	4.1653744E7	2.6194516E7	4.0150804E7	7.432996E7	8.6802368E7	7.7663208E7	1.8576598E7	1.5083363E7	2.850946E7	4.7635908E7	2.6715188E7	2.982966E7	1.6252219E7	1.8032994E7	2.3652774E7	1.8369654E7	1.7276672E7	2.4755516E7	3.3962524E7	4.0392244E7	3.710378E7	
sp|Q54Z26|GLYC1_DICDI	Q54Z26	GLYC1_DICDI	shmt1	457	Dictyostelium discoideum	1:Experimental evidence at protein level	Serine hydroxymethyltransferase 1	1.0	0.999	31	432	415	432	31	32	32	27	27	32	28	28	28	27	24	26	29	27	34	30	31	31	26	26	30	27	27	27	26	23	25	27	26	33	31	32	32	27	27	32	28	28	28	27	24	26	29	27	34	1.92609075E9	2.37507251E9	2.1278615E9	2.05789978E9	1.96963891E9	2.2794217E9	1.98347725E9	1.95654131E9	1.97452314E9	2.14056397E9	2.06576538E9	2.1733143E9	2.17015706E9	2.0624791E9	2.18290637E9	8.5016922E8	8.6376851E8	9.0423277E8	8.6674285E8	8.8629843E8	8.811991E8	8.086871E8	8.6507322E8	8.8995328E8	8.9121491E8	8.4547424E8	8.3999072E8	9.4718541E8	8.6460864E8	9.1512294E8	
sp|Q54Z54|FTSZA_DICDI	Q54Z54	FTSZA_DICDI	fszA	517	Dictyostelium discoideum	3:Protein inferred from homology	Mitochondrial division protein fszA	1.0	0.999	9	14	14	14	3	1	1	0	0	1	0	2	2	1	1	0	0	1	1	3	1	1	0	0	1	0	2	2	1	1	0	0	1	1	3	1	1	0	0	1	0	2	2	1	1	0	0	1	1	1.23317776E8	8.5499272E7	1.40446E8	3.3907548E7	3.4730624E7	3.581184E7	1.24946704E8	1.0664512E8	4.4330924E7	9.0340224E7	1.15207336E8	1.09710336E8	4.4256032E7	6.4825792E7	5.5944416E7	5.9395852E7	4.8439348E7	7.172284E7	3.4137844E7	3.4966508E7	3.6055068E7	6.1394156E7	5.1175472E7	4.8122828E7	6.383206E7	4.8772132E7	5.2577904E7	3.1578196E7	3.4669692E7	4.1453484E7	
sp|Q54Z60|ACSA_DICDI	Q54Z60	ACSA_DICDI	acsA	674	Dictyostelium discoideum	3:Protein inferred from homology	Acetyl-coenzyme A synthetase	1.0	0.999	7	45	45	45	5	4	4	2	3	4	3	5	2	2	2	3	2	2	2	5	4	4	2	3	4	3	5	2	2	2	3	2	2	2	5	4	4	2	3	4	3	5	2	2	2	3	2	2	2	1.02414472E8	9.7607472E7	1.1240328E8	1.11183072E8	1.15646816E8	1.09142128E8	9.881804E7	1.10032224E8	1.20438248E8	8.9991832E7	9.5477976E7	9.5145168E7	1.00374112E8	1.04167936E8	9.5302864E7	4.5487468E7	4.5868972E7	5.2193392E7	4.6305344E7	5.6047532E7	5.09572E7	4.4244916E7	4.7721188E7	4.7804604E7	4.2429808E7	4.444948E7	4.644524E7	4.8050268E7	4.8645288E7	4.684156E7	
sp|Q54Z69|RL4_DICDI	Q54Z69	RL4_DICDI	rpl4	369	Dictyostelium discoideum	1:Experimental evidence at protein level	60S ribosomal protein L4	1.0	0.999	28	850	850	850	69	54	59	53	49	58	55	62	55	58	51	54	62	62	49	69	54	59	53	49	58	55	62	55	58	51	54	62	62	49	69	54	59	53	49	58	55	62	55	58	51	54	62	62	49	9.4500137E9	1.08620769E10	9.8747443E9	9.6287887E9	6.9005271E9	9.0932582E9	1.05210757E10	9.7445171E9	9.2262021E9	1.24420792E10	1.01639404E10	9.9027108E9	1.01857341E10	7.7118833E9	9.0033562E9	3.73270272E9	3.87281971E9	3.71546342E9	3.27728512E9	3.62076416E9	3.59649869E9	3.85122381E9	3.90868736E9	3.40408038E9	4.16485965E9	3.64556902E9	3.58428442E9	3.85043686E9	3.54495462E9	3.53566285E9	
sp|Q54ZD0|PTH2_DICDI	Q54ZD0	PTH2_DICDI	pth2	210	Dictyostelium discoideum	3:Protein inferred from homology	Probable peptidyl-tRNA hydrolase 2	1.0	0.999	3	13	13	13	1	2	1	0	1	0	1	1	1	1	1	1	0	1	1	1	2	1	0	1	0	1	1	1	1	1	1	0	1	1	1	2	1	0	1	0	1	1	1	1	1	1	0	1	1	2.5373638E7	1.8319578E7	2.840639E7	7764621.5	4388756.0	0.0	1.2066782E7	1.3540799E7	0.0	0.0	1.6886232E7	2.0675732E7	0.0	1.1204293E7	1.4227727E7	2.5373638E7	1.8319578E7	2.840639E7	7764621.5	4388756.0	0.0	1.2066782E7	1.3540799E7	0.0	0.0	1.6886232E7	2.0675732E7	0.0	1.1204293E7	1.4227727E7	
sp|Q54ZD1|RL7A_DICDI	Q54ZD1	RL7A_DICDI	rpl7a	285	Dictyostelium discoideum	1:Experimental evidence at protein level	60S ribosomal protein L7a	1.0	0.999	24	831	831	831	61	69	76	53	43	59	57	54	54	56	52	54	44	55	44	61	69	76	53	43	59	57	54	54	56	52	54	44	55	44	61	69	76	53	43	59	57	54	54	56	52	54	44	55	44	7.0685179E9	6.6562903E9	6.696875E9	5.9187661E9	6.2874414E9	5.6155628E9	6.6137088E9	6.4322524E9	6.6356398E9	6.584833E9	6.3185613E9	6.6038559E9	6.4759393E9	7.1696732E9	5.2403302E9	2.88081331E9	3.1274967E9	2.99852237E9	2.57547571E9	2.01952922E9	2.36195558E9	2.86603725E9	2.54797875E9	2.8697152E9	2.93440461E9	2.87799731E9	2.76881587E9	2.46274304E9	2.63232819E9	2.4902423E9	
sp|Q54ZI6|PLBLE_DICDI	Q54ZI6	PLBLE_DICDI	plbE	554	Dictyostelium discoideum	3:Protein inferred from homology	Phospholipase B-like protein E	1.0	0.999	2	6	6	6	0	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0.0	7291179.5	0.0	0.0	0.0	0.0	0.0	0.0	4415726.0	0.0	0.0	3156286.5	0.0	0.0	1754271.9	0.0	7291179.5	0.0	0.0	0.0	0.0	0.0	0.0	4415726.0	0.0	0.0	3156286.5	0.0	0.0	1754271.9	
sp|Q54ZM4|C518A_DICDI	Q54ZM4	C518A_DICDI	cyp518A1	494	Dictyostelium discoideum	3:Protein inferred from homology	Probable cytochrome P450 518A1	1.0	0.9985	4	4	4	4	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1.9318076E7	1.7551424E7	4.8470032E7	0.0	0.0	0.0	2.3624056E7	0.0	0.0	0.0	1.7789032E7	1.7723272E7	0.0	2.1192538E7	0.0	1.9521702E7	1.7736428E7	4.898094E7	0.0	0.0	0.0	2.3873072E7	0.0	0.0	0.0	1.7976542E7	1.7910088E7	0.0	2.1416058E7	0.0	
sp|Q54ZP5|WDR48_DICDI	Q54ZP5	WDR48_DICDI	DDB_G0277533	1172	Dictyostelium discoideum	3:Protein inferred from homology	WD repeat-containing protein 48 homolog	0.6998	0.9809	1	7	7	7	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	9.5769848E7	6.6815156E7	6.8885528E7	1.09870984E8	1.48214544E8	1.15339072E8	1.24858608E8	7.9721568E7	4.74474E7	6.6564512E7	1.0187424E8	1.27478728E8	1.18710064E8	8.1510336E7	1.33334728E8	9.5769848E7	6.6815156E7	6.8885528E7	1.09870984E8	1.48214544E8	1.15339072E8	1.24858608E8	7.9721568E7	4.74474E7	6.6564512E7	1.0187424E8	1.27478728E8	1.18710064E8	8.1510336E7	1.33334728E8	
sp|Q54ZR7|SRPRA_DICDI	Q54ZR7	SRPRA_DICDI	srpra	615	Dictyostelium discoideum	3:Protein inferred from homology	Signal recognition particle receptor subunit alpha	1.0	0.999	5	20	20	20	3	2	0	0	1	3	1	2	2	0	2	1	1	1	1	3	2	0	0	1	3	1	2	2	0	2	1	1	1	1	3	2	0	0	1	3	1	2	2	0	2	1	1	1	1	2.4995886E7	1.05220744E8	2.886649E7	6.4072324E7	5.8092584E7	1.20181216E8	2.8454116E7	1.02740624E8	2.2473976E7	1.08160664E8	1.01973488E8	2.3713838E7	9.2142912E7	9.5184896E7	1.05888424E8	8.151044E7	9.6477072E7	9.4132304E7	9.72778E7	7.682684E7	1.18400976E8	9.2787576E7	9.9658384E7	7.2833176E7	1.0490592E8	9.504472E7	7.7329744E7	1.0693124E8	1.05237216E8	9.9097344E7	
sp|Q54ZS8|PABP2_DICDI	Q54ZS8	PABP2_DICDI	pabpn1	222	Dictyostelium discoideum	3:Protein inferred from homology	Polyadenylate-binding protein 2	1.0	0.999	5	30	30	30	2	3	0	3	4	4	1	2	2	1	0	2	2	2	2	2	3	0	3	4	4	1	2	2	1	0	2	2	2	2	2	3	0	3	4	4	1	2	2	1	0	2	2	2	2	4.1661748E7	1.9340184E7	1.5946919E7	4.3652804E7	4.8548464E7	5.2863928E7	1.6629276E7	2.7687488E7	3.8321932E7	4.7911616E7	2.638093E7	4.546648E7	4.0233744E7	4.5629056E7	2.5674414E7	1.8321332E7	2.0646528E7	3.6528848E7	2.1405506E7	2.5728184E7	2.5971442E7	1.695775E7	1.906313E7	1.8104468E7	2.152388E7	1.3522036E7	2.1972404E7	2.9816414E7	1.7939442E7	2.7952596E7	
sp|Q54ZT0|SET_DICDI	Q54ZT0	SET_DICDI	set	237	Dictyostelium discoideum	3:Protein inferred from homology	Protein set homolog	1.0	0.999	6	48	48	48	5	3	3	3	4	2	5	3	2	3	3	3	3	3	3	5	3	3	3	4	2	5	3	2	3	3	3	3	3	3	5	3	3	3	4	2	5	3	2	3	3	3	3	3	3	1.50829248E8	1.42369984E8	1.60514816E8	1.30867984E8	8.43032E7	1.10480976E8	1.36908736E8	1.33175232E8	1.12752544E8	1.00650688E8	1.31582056E8	1.4172152E8	1.0179696E8	1.327326E8	1.28622872E8	1.0528812E8	1.02595464E8	1.0826624E8	8.6091776E7	6.4940184E7	7.6319544E7	9.4273704E7	9.2038272E7	9.477408E7	7.0009216E7	9.3541032E7	9.3058296E7	7.4656784E7	8.6560184E7	8.7207776E7	
sp|Q54ZW0|PHG1B_DICDI	Q54ZW0	PHG1B_DICDI	phg1b	587	Dictyostelium discoideum	2:Experimental evidence at transcript level	Putative phagocytic receptor 1b	0.9934	0.999	2	16	16	16	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2.4203736E7	2.2017166E7	2.5504078E7	3.5935548E7	2.9169834E7	2.2948356E7	1.6861764E7	1.6688711E7	2.2604118E7	2.0683726E7	1.8521634E7	1.7970312E7	2.4068158E7	2.6151896E7	3.026546E7	2.4806866E7	2.2017166E7	2.5504078E7	3.7204292E7	2.9139726E7	2.2948356E7	1.6861764E7	1.6688711E7	2.2604118E7	2.0683726E7	1.8521634E7	1.7970312E7	2.4068158E7	2.5703308E7	2.9050368E7	
sp|Q54ZW5|RS3A_DICDI	Q54ZW5	RS3A_DICDI	rps3a	273	Dictyostelium discoideum	3:Protein inferred from homology	40S ribosomal protein S3a	1.0	0.999	24	744	744	744	47	62	68	46	39	49	52	47	47	50	50	54	44	40	49	47	62	68	46	39	49	52	47	47	50	50	54	44	40	49	47	62	68	46	39	49	52	47	47	50	50	54	44	40	49	8.1306839E9	7.8549678E9	8.7344036E9	7.3036759E9	6.6863713E9	7.2353741E9	8.2812298E9	7.6333143E9	8.0363018E9	8.0791716E9	8.1825531E9	7.2698706E9	9.6359936E9	7.6255939E9	8.3477786E9	3.4247721E9	3.48005939E9	3.30652416E9	2.73220352E9	2.91645363E9	3.13166029E9	3.25980928E9	3.49828147E9	3.24097664E9	3.17405773E9	3.15101133E9	2.96433818E9	3.09121357E9	2.93235968E9	3.11272986E9	
sp|Q54ZY3|SYCM_DICDI	Q54ZY3	SYCM_DICDI	mcysS	583	Dictyostelium discoideum	3:Protein inferred from homology	Probable cysteine--tRNA ligase, mitochondrial	0.9778	0.999	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q550A8|ATG3_DICDI	Q550A8	ATG3_DICDI	atg3	338	Dictyostelium discoideum	3:Protein inferred from homology	Autophagy-related protein 3	1.0	0.999	8	81	81	81	5	9	7	5	4	5	5	8	3	6	7	4	5	3	5	5	9	7	5	4	5	5	8	3	6	7	4	5	3	5	5	9	7	5	4	5	5	8	3	6	7	4	5	3	5	7.340676E7	4.265456E7	1.44525536E8	1.32459688E8	1.43124E8	1.73980992E8	7.1504968E7	1.84955392E8	1.32708552E8	1.5732824E8	9.4470888E7	9.596752E7	1.7627384E8	1.35959232E8	6.0778744E7	5.9480264E7	7.571348E7	1.39010112E8	4.8351556E7	5.1248052E7	7.5994528E7	5.9134096E7	7.061168E7	4.8708896E7	6.052154E7	8.1158432E7	8.513876E7	7.1483896E7	6.6629944E7	5.1763504E7	
sp|Q550C8|LONM2_DICDI	Q550C8	LONM2_DICDI	DDB_0217928	836	Dictyostelium discoideum	3:Protein inferred from homology	Lon protease homolog, mitochondrial 2	1.0	0.999	6	9	9	9	3	0	0	0	0	1	0	0	3	1	0	0	1	0	0	3	0	0	0	0	1	0	0	3	1	0	0	1	0	0	3	0	0	0	0	1	0	0	3	1	0	0	1	0	0	8990891.0	0.0	7.552748E7	6.8540784E7	8.5853968E7	0.0	7.2259624E7	6.5547592E7	5.597266E7	6235711.0	7.122444E7	7.3736824E7	8.7700096E7	7.8591264E7	6.438918E7	3.6917372E7	2.7937504E7	4.782924E7	5.1549916E7	5.8363812E7	6.477318E7	4.5904436E7	3.9265716E7	4.3931544E7	3.6647332E7	4.6419952E7	4.12997E7	5.1916428E7	5.2025544E7	4.951878E7	
sp|Q550D2|SYFB_DICDI	Q550D2	SYFB_DICDI	phesB	617	Dictyostelium discoideum	3:Protein inferred from homology	Phenylalanine--tRNA ligase beta subunit	1.0	0.999	27	258	258	258	14	22	20	14	21	18	15	14	16	18	18	17	17	14	20	14	22	20	14	21	18	15	14	16	18	18	17	17	14	20	14	22	20	14	21	18	15	14	16	18	18	17	17	14	20	5.36399744E8	5.2816816E8	5.8645536E8	4.65595616E8	4.13394336E8	4.74268224E8	5.0657744E8	5.2145504E8	5.06703584E8	5.7676819E8	5.02934016E8	5.6481005E8	5.4973958E8	4.797984E8	5.145152E8	2.34398208E8	2.2720592E8	2.31615632E8	1.8392016E8	1.69461536E8	1.9769632E8	2.21665872E8	2.17613568E8	2.2360696E8	2.312708E8	2.03035104E8	2.0914952E8	2.08831216E8	1.92555584E8	2.0093672E8	
sp|Q550E3|HSPGB_DICDI	Q550E3	HSPGB_DICDI	hspG11	110	Dictyostelium discoideum	3:Protein inferred from homology	Small heat shock protein hspG11	0.9954	0.999	4	6	2	17	0	0	0	0	2	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	0	0	0	1	1	3	1	0	5	1.1849858E7	8097531.0	8088271.0	3.2422198E7	2.3600344E8	1.95023808E8	0.0	1156728.4	0.0	9.4007312E7	7.7811512E7	1.40338096E8	8.7268016E7	1.03877936E8	3.4399104E8	1.1849858E7	8097531.0	8088271.0	3.2422198E7	2.3600344E8	1.95023808E8	0.0	1156728.4	0.0	9.4007312E7	7.7811512E7	1.40338096E8	8.7268016E7	1.03877936E8	3.4399104E8	
sp|Q550E9|HSPG8_DICDI	Q550E9	HSPG8_DICDI	hspG8	211	Dictyostelium discoideum	3:Protein inferred from homology	Small heat shock protein hspG8	1.0	0.999	11	70	15	74	0	1	1	2	7	10	0	1	1	5	7	11	3	5	16	0	0	0	0	2	4	0	0	0	1	2	3	0	0	3	0	1	1	2	8	11	0	1	1	5	7	12	3	5	17	4.7693552E7	5.1994172E7	2.5942946E7	8.5685536E7	2.9281568E8	4.76255552E8	0.0	0.0	2.2679026E7	2.52954016E8	3.84833792E8	6.327168E8	1.68257632E8	2.35329312E8	8.2789549E8	4.6809832E7	4.789128E7	2.6262218E7	6.0003692E7	2.01016736E8	3.36700608E8	1.83227248E8	0.0	2.2020698E7	1.71076336E8	2.68466784E8	4.7084496E8	1.20593168E8	1.63229456E8	5.18728032E8	
sp|Q550F6|DCX_DICDI	Q550F6	DCX_DICDI	dcx	308	Dictyostelium discoideum	1:Experimental evidence at protein level	Protein doublecortin	1.0	0.999	4	15	15	15	1	0	0	0	1	2	1	1	1	1	1	1	1	2	2	1	0	0	0	1	2	1	1	1	1	1	1	1	2	2	1	0	0	0	1	2	1	1	1	1	1	1	1	2	2	6112900.5	0.0	1.0210363E7	9.8639904E7	6.1326504E7	7.1174312E7	1.2747966E7	1.5134077E7	2.133174E7	2.6572384E7	1.6209677E7	1.7415432E7	7.2588408E7	7.8991856E7	6.2058512E7	6579185.0	0.0	1.0989197E7	5.4495692E7	3.4788788E7	3.9000192E7	1.3720365E7	1.6288486E7	2.6591164E7	1.5017532E7	7239161.0	1.0144508E7	4.1308896E7	4.3883216E7	3.421668E7	
sp|Q550G0|PEX16_DICDI	Q550G0	PEX16_DICDI	pex16	400	Dictyostelium discoideum	3:Protein inferred from homology	Peroxisome biogenesis factor 16	0.9783	0.999	1	5	5	5	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0.0	0.0	1.6353949E7	0.0	0.0	0.0	0.0	1.5398626E7	1.0001972E7	0.0	1.5109687E7	0.0	8948063.0	0.0	0.0	0.0	0.0	1.6353949E7	0.0	0.0	0.0	0.0	1.5398626E7	1.0001972E7	0.0	1.5109687E7	0.0	8948063.0	0.0	0.0	
sp|Q550H6|RB11C_DICDI	Q550H6	RB11C_DICDI	rab11C	224	Dictyostelium discoideum	1:Experimental evidence at protein level	Ras-related protein Rab-11C	1.0	0.999	12	126	126	126	7	7	9	9	10	7	8	6	8	9	9	8	7	11	11	7	7	9	9	10	7	8	6	8	9	9	8	7	11	11	7	7	9	9	10	7	8	6	8	9	9	8	7	11	11	2.30435648E8	2.07021088E8	2.26710736E8	2.5202672E8	2.80692928E8	2.71095168E8	2.51120864E8	2.43756576E8	2.61041984E8	2.43825072E8	2.68339008E8	2.61788944E8	2.5160016E8	2.66928176E8	2.64652576E8	1.24695736E8	1.23316792E8	1.28716432E8	1.46307456E8	1.46976368E8	1.46882336E8	1.4207096E8	1.3019088E8	1.48385408E8	1.43474864E8	1.46190224E8	1.3494432E8	1.45579312E8	1.49133488E8	1.35294384E8	
sp|Q550I8|COMD4_DICDI	Q550I8	COMD4_DICDI	commd4	177	Dictyostelium discoideum	4:Protein predicted	COMM domain-containing protein 4	0.9995	0.999	1	20	20	20	3	1	1	0	1	1	2	2	1	2	0	2	2	1	1	3	1	1	0	1	1	2	2	1	2	0	2	2	1	1	3	1	1	0	1	1	2	2	1	2	0	2	2	1	1	2.5449826E7	1.7972896E7	2.0083046E7	0.0	0.0	5136624.5	2.27389E7	2.2588988E7	1.6774954E7	1.7971244E7	2.0208256E7	2.2675912E7	1.9521918E7	4332725.0	2.247381E7	1.6750725E7	1.1961758E7	1.1024092E7	0.0	0.0	1.5874783E7	1.5756649E7	1.581249E7	1.3859286E7	1.2496971E7	1.3184886E7	1.4841162E7	1.2008335E7	1.3390325E7	1.4161431E7	
sp|Q550P4|TAM41_DICDI	Q550P4	TAM41_DICDI	DDB_G0277049	427	Dictyostelium discoideum	3:Protein inferred from homology	Phosphatidate cytidylyltransferase, mitochondrial	0.9765	0.9989	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q550Q4|RHEB_DICDI	Q550Q4	RHEB_DICDI	rheb	185	Dictyostelium discoideum	3:Protein inferred from homology	GTP-binding protein Rheb homolog	1.0	0.999	5	28	28	28	2	2	4	0	0	1	4	2	2	2	3	1	2	2	1	2	2	4	0	0	1	4	2	2	2	3	1	2	2	1	2	2	4	0	0	1	4	2	2	2	3	1	2	2	1	1.53224576E8	1.28549744E8	1.12169704E8	4.7920488E7	4.2560064E7	4.5169232E7	1.04827608E8	1.07734192E8	1.4715648E8	7.3717272E7	9.9727208E7	7.5767552E7	5.2232316E7	7.229316E7	5.5740024E7	1.77791456E8	1.48581552E8	1.73682304E8	7.7233904E7	6.7769216E7	7.279968E7	1.19280016E8	1.2505292E8	1.67903008E8	8.882896E7	1.15623896E8	1.2211528E8	6.8184896E7	1.02844136E8	8.7503616E7	
sp|Q550R2|CTXB_DICDI	Q550R2	CTXB_DICDI	ctxB	441	Dictyostelium discoideum	1:Experimental evidence at protein level	Cortexillin-2	1.0	0.999	31	409	409	434	28	31	30	28	26	21	26	24	30	28	25	29	26	27	30	28	31	30	28	26	21	26	24	30	28	25	29	26	27	30	29	32	31	30	28	23	27	26	31	30	27	31	28	29	32	1.88546445E9	1.75528627E9	2.16652851E9	2.8112064E9	1.88056218E9	2.44013184E9	2.34174054E9	2.04189312E9	2.3222912E9	2.18545203E9	2.5378519E9	2.23364506E9	2.48804122E9	2.50627046E9	2.36158874E9	7.3724563E8	7.1378291E8	7.7121478E8	1.08834867E9	8.6885651E8	9.314192E8	8.5668442E8	7.9266176E8	7.862656E8	8.4981933E8	9.1819091E8	8.0455366E8	9.8429402E8	1.00442464E9	8.8389888E8	
sp|Q550U9|PLBLA_DICDI	Q550U9	PLBLA_DICDI	plbA	574	Dictyostelium discoideum	1:Experimental evidence at protein level	Phospholipase B-like protein A	1.0	0.999	8	108	108	108	10	12	11	4	4	4	8	5	9	6	8	9	5	8	5	10	12	11	4	4	4	8	5	9	6	8	9	5	8	5	10	12	11	4	4	4	8	5	9	6	8	9	5	8	5	5.9295808E8	5.2764448E8	5.5406144E8	2.44633968E8	2.5258648E8	2.34760672E8	5.2915456E8	5.5398054E8	4.63608E8	4.129776E8	4.94448E8	3.9411856E8	3.09005696E8	3.48001408E8	2.61894112E8	2.61710752E8	2.89686624E8	2.5881168E8	1.16581064E8	1.10251704E8	1.13596096E8	2.628448E8	2.65218032E8	1.92990576E8	2.19375504E8	2.3351624E8	1.96309696E8	1.46100064E8	1.62260736E8	1.27896312E8	
