wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID
21.44101	21.22465	23.52627	21.10972	21.61404	21.87734	22.38552	21.37975	21.99722	25.07178	24.62616	24.45840	25.18418	24.70435	24.86594	DDB_G0284449	plbD	PLB	phospholipase B-like protein	Q54PS7
21.67528	21.01223	21.54803	20.82992	21.75334	20.91081	21.09334	21.30318	21.13996	23.02710	22.79476	21.33295	24.30863	22.91730	23.66329	DDB_G0284353	osbI	NA	oxysterol binding family protein, member 9	Q54PS9
24.88408	24.94700	25.11851	25.12646	25.16633	24.73052	25.21964	25.23843	25.36242	24.86107	24.92751	24.91059	23.79040	24.98234	24.48041	DDB_G0284347	vps4	NA	AAA ATPase domain-containing protein, MIT domain-containing protein	Q54PT2
21.69993	21.10999	21.31070	21.15488	21.31697	21.03736	21.53717	21.66016	21.57421	23.48715	22.85350	22.20851	23.58692	23.59726	23.22849	DDB_G0284183	mrfA	veg132, rcdK	transcription factor MrfA	Q54PT9
25.71487	25.41777	25.08750	25.31519	25.43823	25.23309	24.50056	25.08530	25.26201	25.54512	25.36049	25.44673	25.34861	25.52691	25.20398	DDB_G0284267	eIF2a	NA	eukaryotic translation initiation factor 2A	Q54PV7
29.84834	29.73958	29.78363	29.66564	29.72590	29.85795	29.91715	29.68406	29.65770	30.03484	30.01870	30.03815	30.08004	29.74293	30.00392	DDB_G0284265	ppa1	NA	inorganic pyrophosphatase	Q54PV8
21.86880	21.04066	21.14741	20.63083	21.47349	21.55799	22.04550	21.31177	20.81374	21.34907	21.50895	21.79924	21.10758	21.66232	21.90579	DDB_G0284263	DDB_G0284263	NA	DNAJ heat shock N-terminal domain-containing protein	Q54PV9
25.97293	25.87127	26.02338	26.03029	25.90963	26.15213	26.22238	26.02072	25.97752	26.07346	25.84651	26.04640	26.28652	25.87061	26.12046	DDB_G0284241	DDB_G0284241	NA	proteasome component region PCI (PINT) domain-containing protein	Q54PX7
32.17847	32.03635	32.10286	32.03993	32.08829	32.01335	32.07778	32.19024	32.06362	31.96485	32.02244	31.91472	31.90045	31.98969	31.91211	DDB_G0284237	rps12	NA	40S ribosomal protein S12	Q54PX9
21.97004	24.64428	25.39739	25.07743	24.79525	24.58537	24.98792	24.76654	24.75219	25.25742	24.27338	24.89184	21.43843	24.72563	24.46758	DDB_G0284225	ucpC	slc25a11	mitochondrial substrate carrier family protein, mitochondrial 2-oxoglutarate/malate carrier protein, mitochondrial brown fat uncoupling family protein	Q54PY7
29.47781	29.29106	29.48454	29.45313	29.38013	29.31687	30.04433	29.61333	29.41246	30.07205	29.70340	29.78229	29.81015	29.97334	29.76891	DDB_G0284221	atox1	NA	copper transport protein	Q54PZ2
27.14552	27.09486	27.01912	27.02497	27.00787	26.83242	26.93330	26.82305	26.87530	26.80138	26.77855	26.85208	26.64583	26.77105	26.59803	DDB_G0284203	kynu	NA	kynureninase, L-kynurenine hydrolase	Q54Q04
26.98828	26.88317	26.98497	27.04488	27.08198	26.92979	27.13640	27.14450	27.11146	27.32742	27.38223	27.24429	27.41506	26.63881	27.32717	DDB_G0284201	DDB_G0284201	NA	putative transcription elongation factor B polypeptide 1	Q54Q05
27.89718	27.86052	27.76782	28.04761	27.76213	27.84331	27.98537	27.91251	27.93642	27.63280	27.78150	27.88536	27.68383	27.86179	27.80302	DDB_G0284117	phbB	NA	prohibitin	Q54Q31
24.55654	24.58817	24.52442	24.49892	24.59541	24.43234	24.55512	24.54345	24.55697	24.68553	24.53012	24.72751	24.46442	24.36469	24.60015	DDB_G0284039	pprA	NA	Protein phosphatase 1 regulatory subunit 7	Q54Q39
27.89873	27.92177	27.87007	27.88714	27.92759	27.85484	27.98159	27.82056	27.99526	28.08468	28.04903	28.09283	28.11608	28.07787	28.09048	DDB_G0284097	DDB_G0284097	NA	unknown	Q54Q48
31.81264	31.74546	31.59504	31.59241	31.73247	31.38322	31.59969	31.59416	31.62140	31.42152	31.55160	31.35655	31.62246	31.51579	31.46022	DDB_G0284093	rps16	NA	40S ribosomal protein S16	Q54Q51
26.14788	26.17776	26.34143	26.09337	26.11826	26.11571	25.89495	26.17706	26.05473	25.94142	26.16500	25.97731	26.23752	26.12507	26.06506	DDB_G0284071	rnrA	nrdA, RNR, class I ribonucleoside reductase, ribonucleotide reductase large subunit	ribonucleoside-diphosphate reductase, large subunit	Q54Q71
26.85175	26.80538	26.73748	26.96204	26.96990	27.04830	27.10411	27.10108	27.19892	27.09127	27.24949	27.22322	27.55277	27.10492	27.30919	DDB_G0284041	rcdII	veg158	PH domain-containing protein	Q54Q72
20.83601	21.37373	21.94981	21.27086	21.38533	21.25153	21.65674	21.33770	21.60509	21.41425	21.22409	21.20287	21.20590	21.51485	21.51132	DDB_G0284059	DDB_G0284059	NA	SET domain-containing protein, MYND-type zinc finger-containing protein, TPR repeat-containing protein	Q54Q80
25.04035	25.02258	24.84364	25.28100	25.20957	24.24271	24.79391	24.99744	25.06027	24.65906	24.38766	24.67558	24.57736	24.83216	24.45428	DDB_G0284017	ddx10	NA	putative RNA helicase, DEAD/DEAH box helicase	Q54Q94
27.09506	27.34638	27.29029	27.36854	27.27502	27.31215	27.48225	27.38716	27.37292	27.79267	27.88663	27.75046	28.09056	27.58743	27.88293	DDB_G0283905	phr2aB	pppD, PP2A, protein phosphatase 2A B55 regulatory subunit, serine/threonine-protein phosphatase 2A regulatory subunit	protein phosphatase 2A regulatory subunit phr2AB	Q54Q99
26.67786	26.70701	26.94662	27.00638	26.94511	27.22525	27.44250	27.48209	27.25288	27.85346	27.32502	27.53495	27.41529	27.32169	27.44543	DDB_G0283903	erkB	dagC, ERK2	extracellular signal-regulated kinase 2	Q54QB1
24.94958	24.86823	24.75768	25.08577	24.89563	24.68169	25.10427	24.86554	24.92482	24.86362	24.54943	25.02169	24.84133	25.09641	24.97590	DDB_G0283951	DDB_G0283951	NA	glycerol-3-phosphate dehydrogenase	Q54QC1
25.64639	25.74658	25.58847	25.69395	25.71382	25.66170	25.77769	25.83765	25.98308	25.59806	25.88617	25.98252	25.61073	25.84305	25.99386	DDB_G0283937	sec1	sec1A, secA, Stxbp1	Sec1-like family protein	Q54QC8
26.69307	26.81887	26.89871	26.65211	27.00815	26.43246	25.98244	26.76991	26.81664	25.98698	26.28943	26.23310	26.19069	26.33940	26.18993	DDB_G0283921	ctsB	NA	peptidase C1A family protein, papain family cysteine protease, cathepsin B precursor	Q54QD9
28.48555	28.36253	28.40057	28.26420	28.36248	28.33146	28.31434	28.23529	28.26128	28.39172	28.29028	28.24231	28.38469	28.21501	28.29484	DDB_G0283987	purC/E	purC, purE	phosphoribosylaminoimidazole carboxylase (AIR carboxylase), phosphoribosylaminoimidazolesuccinocarboxamide synthase (SAICAR synthase), PAICS	Q54QE4
25.51019	25.38572	25.60593	25.58536	25.53661	25.59773	25.24708	25.43303	25.26931	25.55981	25.52065	25.64812	25.47006	25.59320	25.69189	DDB_G0283917	sir2A	silent information regulator protein (Sir2) family protein, UBP-type zinc finger-containing protein	NAD-dependent deacetylase Sir2A	Q54QE6
27.48884	27.51733	27.79641	27.76964	27.59363	28.09905	27.78571	27.71816	27.59631	27.57089	27.35732	27.71275	27.56039	27.53268	27.40073	DDB_G0283763	grpE	NA	molecular chaperone	Q54QF9
27.97047	27.93512	28.09915	27.95182	28.02696	27.95529	27.76967	27.64150	27.90793	27.65709	27.65916	27.99687	27.51964	27.56333	27.77198	DDB_G0283843	DDB_G0283843	NA	unknown	Q54QG4
25.41194	25.43153	25.53614	25.54915	25.21738	25.18785	25.17607	25.20256	25.37546	25.14258	25.43042	25.22737	25.22017	24.93510	25.15763	DDB_G0283893	DDB_G0283893	NA	unknown	Q54QG5
27.81483	27.79279	27.79503	27.66332	27.74190	27.61926	27.72692	27.55815	27.64376	27.87235	27.80036	27.80849	27.62470	27.75768	27.89325	DDB_G0283891	ube1c	NA	ubiquitin-activating enzyme E1C, NEDD8-activating enzyme E1 catalytic subunit, ubiquitin-activating enzyme 3 (UBA3)	Q54QG9
27.03850	27.17132	27.12402	26.94555	27.14806	27.10110	27.05084	26.90099	26.90634	27.02076	26.70125	26.93708	26.69153	26.75274	26.93484	DDB_G0283765	hgd	HGO, bwnA	homogentisate 1,2-dioxygenase, homogentisic acid oxidase	Q54QI4
27.95236	27.87691	27.40301	27.80960	27.79815	27.59061	27.82655	27.56058	27.25689	27.52522	27.46168	27.32006	26.96725	27.16315	27.04194	DDB_G0283871	DDB_G0283871	NA	unknown	Q54QJ8
28.18138	28.26705	28.18263	28.18742	28.16203	28.19115	28.00422	28.10205	28.13683	27.82876	27.90606	27.99252	27.71920	27.86473	28.01836	DDB_G0283805	adkA	ADK	adenylate kinase	Q54QJ9
23.20870	23.45823	23.43645	23.32846	23.15438	22.76403	23.02819	23.39629	23.14950	21.33587	21.80024	22.47157	22.56907	22.61068	22.81920	DDB_G0283801	fam96B	NA	DUF59 family protein, FAM96 family protein	Q54QK1
24.50254	24.27110	24.24189	24.02076	24.18529	23.69954	24.36195	24.06226	24.09090	24.37284	24.16707	24.01379	24.12160	24.31199	24.19748	DDB_G0283795	commd3	NA	COMM domain-containing protein 3	Q54QK4
24.43914	24.61856	24.59004	24.40648	24.58794	24.40602	23.56215	23.90748	24.01798	20.71601	20.95409	21.18856	21.34531	21.81740	21.51866	DDB_G0283789	dimt1l	NA	dimethyladenosine transferase	Q54QK7
23.97000	24.20679	24.16285	23.76127	23.86426	24.06916	23.76980	23.47696	23.83678	23.61284	23.60360	23.14448	21.07995	22.87089	22.57938	DDB_G0283865	timm22	NA	mitochondrial import inner membrane translocase subunit 22	Q54QM0
22.68176	23.35612	21.62464	24.38928	23.46987	22.43124	23.45540	22.66383	23.90966	23.34734	23.32479	23.08848	23.01361	22.72119	23.52965	DDB_G0283857	lig3	NA	BRCT domain-containing protein, DNA ligase III	Q54QM4
29.16822	29.03731	28.93082	28.98723	29.00904	28.51538	29.00469	28.88520	28.83856	28.76167	28.76802	28.67360	28.67629	28.74682	28.64233	DDB_G0283741	rpl26	NA	S60 ribosomal protein L26	Q54QM8
24.63486	24.42239	23.99945	24.12808	24.37334	21.22105	21.46718	23.79170	23.54663	21.24982	24.02740	20.40616	20.74433	21.34933	21.29652	DDB_G0283735	dnajc19	timm14	DnaJ homolog subfamily C member 19, mitochondrial import inner membrane translocase subunit 14	Q54QN1
27.37514	27.23600	27.02109	27.29636	27.15533	27.21122	27.33882	27.18559	27.38303	27.12302	27.32420	27.32961	27.09583	27.43490	27.18758	DDB_G0283731	DDB_G0283731	NA	unknown	Q54QN4
29.28982	29.15618	29.34749	29.20374	29.06579	29.16300	28.98463	29.04726	29.10454	28.76658	28.90205	29.02497	28.68951	28.54972	28.79728	DDB_G0283709	osbH	OSBPL6	oxysterol binding family protein, member 8	Q54QP6
22.01623	21.38141	22.61050	21.30800	22.74477	21.25381	21.47377	22.99580	23.58194	23.36768	23.75427	23.84839	21.54484	23.95021	23.48221	DDB_G0283707	DDB_G0283707	NA	LMBR1-like conserved region-containing protein	Q54QP7
30.23260	30.24158	30.22559	30.28762	30.26353	30.25019	30.40412	30.25295	30.20731	30.21377	29.99974	30.19463	30.06077	30.11820	30.15173	DDB_G0283701	guaB	NA	IMP dehydrogenase, inosine-5'-monophosphate dehydrogenase	Q54QQ0
23.01198	24.16220	23.51452	24.24369	24.02934	21.41388	21.65826	23.86092	21.03771	23.90500	24.02015	23.58673	24.18603	21.67472	23.84243	DDB_G0283697	DDB_G0283697	NA	unknown	Q54QQ2
21.68743	21.46664	21.79361	21.61640	21.07653	21.22732	21.26195	21.62976	21.55518	24.65292	23.83511	22.87518	25.80904	24.72378	25.00917	DDB_G0283599	limA	NA	LIM-type zinc finger-containing protein	Q54QR1
27.98187	28.21917	28.17854	28.15209	28.19098	28.29843	28.49349	28.30479	28.32396	28.78584	28.72376	28.73626	28.77565	28.51399	28.60781	DDB_G0283679	psmB7	NA	proteasome subunit beta type 7, 20S proteasome subunit beta-7	Q54QR2
27.60473	27.49677	27.54724	27.61264	27.52412	27.42633	27.55000	27.75483	27.76414	27.45449	27.56189	27.50521	27.19763	27.58112	27.41621	DDB_G0283603	rab32A	rabE	Rab GTPase	Q54QR3
26.46733	26.46559	26.01000	26.19979	26.56463	21.26767	21.57825	26.47416	26.62440	21.41702	26.60952	21.07272	25.47510	26.51125	26.64543	DDB_G0283669	DDB_G0283669	NA	ubiquinol-cytochrome-c reductase subunit	Q54QR8
28.47066	28.55647	28.69571	28.58389	28.60148	28.55476	28.63832	28.67118	28.57315	28.92498	28.60094	28.78540	28.74816	28.35587	28.92628	DDB_G0283601	pppA	veg124, PP2A, rcdB, protein phosphatase 2A subunit A	protein phosphatase 2A scaffold subunit	Q54QR9
27.86801	27.82420	27.84409	27.54743	27.53447	27.41130	27.70165	27.56326	27.65625	27.76079	27.80846	27.83757	27.49393	27.79353	27.69879	DDB_G0283661	ddx3	NA	putative RNA helicase, DEAD/DEAH box helicase	Q54QS3
21.64881	23.05069	22.78281	20.81884	21.23886	25.92474	23.83714	23.22297	21.58012	28.36442	28.04370	27.53354	29.08373	28.25936	28.55609	DDB_G0283613	cbpC	CBP3	calcium-binding protein	Q54QT7
21.21042	21.40523	22.98150	21.50965	21.91870	23.14971	25.02491	25.00016	24.48607	28.82953	28.13883	27.99656	29.51094	28.23823	29.12412	DDB_G0283609	cbpG	CBP7	calcium-binding protein	Q54QT8
21.70686	21.44239	21.30024	20.96777	21.47712	21.12303	21.15186	21.79612	21.43764	28.10872	27.73798	27.17379	28.99244	27.95774	28.03123	DDB_G0283611	cbpF	CBP6	calcium-binding protein	Q54QT9
21.85451	21.24023	22.11738	21.67715	21.54671	21.58557	20.97488	21.47983	20.95764	27.16165	26.50815	26.12712	27.58517	26.96374	26.69048	DDB_G0283645	DDB_G0283645	CBP12	calcium-binding protein, calcium-binding EF-hand domain-containing protein	Q54QU0
24.51092	25.14705	24.11859	25.26351	24.50477	24.64100	24.65484	24.64295	24.64562	24.64479	24.23373	24.39297	24.63240	24.08170	24.57853	DDB_G0283635	wdr89	NA	WD40 repeat-containing protein	Q54QU5
25.15239	24.93479	25.23026	24.83190	24.95345	25.38967	25.25460	25.17903	25.05268	25.62413	25.52425	25.44766	25.51496	25.29590	25.57024	DDB_G0283627	prsC	NA	phosphoribosyl pyrophosphate synthetase	Q54QU9
25.44329	25.30832	25.92836	26.30012	26.00016	26.05582	26.39234	25.78843	26.52877	26.66997	26.91295	26.75067	26.98477	27.09971	26.50207	DDB_G0283625	DDB_G0283625	NA	Mob1-like protein	Q54QV0
26.47714	26.36017	25.89779	26.07762	26.15145	26.47353	26.34316	26.50274	26.39571	26.14434	26.54628	26.41777	26.14111	26.23261	26.34733	DDB_G0283573	tom20	NA	translocase of outer mitochondrial membrane 20	Q54QV8
27.82599	27.81690	27.74649	27.69760	27.84748	27.79057	27.75057	27.72251	27.72316	27.85233	27.81198	27.72930	27.67785	27.76361	27.82259	DDB_G0283597	eif3B	eif3s9, eukaryotic translation initiation factor 3 (eIF3) subunit 9, eIF-3 eta	eukaryotic translation initiation factor 3 (eIF3) subunit B	Q54QW1
25.19617	25.42091	26.76742	24.42630	25.42578	25.45292	26.23976	25.67378	25.81752	25.51974	25.55958	25.43005	25.61769	24.69726	25.76509	DDB_G0283567	DDB_G0283567	NA	unknown	Q54QW5
26.91198	27.34653	27.30678	27.72062	27.60977	27.65000	27.54777	27.63288	27.76300	26.88628	27.00831	26.82961	24.92689	26.10097	26.10961	DDB_G0283533	cbpB	NA	calcium-binding protein	Q54QX0
21.63762	21.08773	21.50037	21.05390	21.40957	21.22432	21.15981	21.07043	21.88517	22.60565	21.51052	20.44404	26.52585	24.29826	25.25604	DDB_G0283555	DDB_G0283555	NA	putative spore coat protein	Q54QX2
27.07803	27.06122	27.11639	27.06323	27.12884	26.91284	27.14039	27.07804	27.12183	27.19640	27.10782	27.15457	27.04882	27.28730	27.22218	DDB_G0283587	csn1	NA	COP9 signalosome complex subunit 1, proteasome component region PCI (PINT) domain-containing protein	Q54QX3
24.84694	24.82375	25.04409	24.68774	24.85590	24.70583	24.55870	24.47938	24.49171	23.70585	23.57022	21.32272	20.97505	21.67103	20.93322	DDB_G0283473	treh	trehalase	alpha,alpha-trehalase	Q54QZ5
24.67842	24.48915	24.87231	24.78110	24.69283	24.60330	24.59107	24.80082	24.56333	24.43836	24.03486	23.92357	23.35615	24.37008	24.22099	DDB_G0283525	arl8	arlE	ARF-like protein, ADP-ribosylation factor-like protein	Q54R04
25.57095	25.62606	25.54367	25.66978	25.87669	25.27002	25.65144	25.73874	25.80821	23.92614	24.63994	24.93987	22.64032	24.44869	24.65461	DDB_G0283419	gpaI	Galpha9, Ga9, gpa9	G-protein subunit alpha 9	Q54R41
28.58104	28.29989	28.63175	28.38979	28.44746	28.47287	28.29233	28.37524	28.28846	28.60197	28.81268	28.73867	28.93074	28.80675	28.90006	DDB_G0283497	ssr1	TRAP-alpha	translocon-associated protein TRAP alpha subunit	Q54R45
26.86608	26.93384	27.10130	26.53526	26.72598	26.84865	26.36146	26.45008	26.67594	26.30193	26.48211	26.51420	26.38080	26.57232	26.54810	DDB_G0283411	gcdh	NA	glutaryl-CoA dehydrogenase	Q54R47
25.39697	25.23485	25.41379	25.44797	25.40436	25.46351	25.56736	25.41178	25.37817	25.33898	25.06726	25.44812	24.59257	25.27489	25.13255	DDB_G0283371	udkC	UDK	adenylate cyclase domain-containing protein, phosphoribulokinase/uridine kinase family protein	Q54R62
30.81702	30.75666	30.77372	30.71256	30.63528	30.63408	30.64913	30.61121	30.67612	30.64058	30.41759	30.69320	30.40717	30.33610	30.63846	DDB_G0283293	DDB_G0283293	NA	putative delta-1-pyrroline-5-carboxylate dehydrogenase	Q54RA2
24.09572	24.20166	24.50701	21.57831	24.12441	24.95888	24.39295	20.60160	21.53407	21.75815	21.04199	20.49245	21.62284	21.33537	20.85407	DDB_G0283291	DDB_G0283291	NA	NA	Q54RA4
30.24109	30.29994	30.28694	30.26899	30.28937	30.31394	30.23448	30.35187	30.32383	30.08407	30.07948	30.36377	29.99719	30.06177	30.28307	DDB_G0283283	atp5O	NA	mitochondrial F1 complex ATP synthase, O subunit	Q54RA8
27.62047	27.62291	27.60601	27.64704	27.70929	27.67151	27.89962	27.67498	27.66073	27.87107	27.62840	27.73684	27.76635	27.73852	27.88636	DDB_G0283267	shkA	SHK1	SH2 domain-containing protein, protein kinase, TKL group, tyrosine kinase-like protein, SHK subfamily protein kinase	Q54RB7
27.40100	27.58307	27.29423	27.62016	27.57668	27.54247	27.67006	27.67568	27.67220	27.45656	27.48839	27.66168	27.23753	27.45599	27.70791	DDB_G0283329	mcfO	NA	mitochondrial substrate carrier family protein O	Q54RB9
24.99492	25.17977	25.34300	25.48663	25.21948	25.39449	24.59624	25.89533	25.65934	24.65213	25.00929	24.91404	25.18248	24.19609	24.65576	DDB_G0283205	top1	NA	DNA topoisomerase I	Q54RC3
25.83510	26.00922	25.94860	25.91715	25.95024	25.95903	26.02841	25.96899	25.89275	25.94488	25.92087	26.02603	25.68500	25.63516	25.99449	DDB_G0283187	pho2b	PP2A-C2, putative protein serine/threonine phosphatase	protein phosphatase 2A catalytic subunit B	Q54RD6
26.37728	26.32874	26.29534	26.26679	26.37470	26.36128	26.41542	26.20109	26.19862	26.42063	26.16632	26.24674	26.23286	26.18338	26.31573	DDB_G0283173	kmo	NA	kynurenine 3-monooxygenase, kynurenine 3-hydroxylase	Q54RE8
27.55918	27.46662	27.56651	27.52867	27.47575	27.38023	27.51572	27.52473	27.46793	27.63766	27.56448	27.63204	27.69660	27.46443	27.60569	DDB_G0283163	eif2b5	NA	bacterial transferase hexapeptide repeat-containing protein, eukaryotic translation initiation factor 2B, subunit 5 epsilon	Q54RF3
25.18848	24.97920	25.54417	25.61653	25.34158	24.86374	26.85359	26.49353	26.30971	30.84086	30.35742	30.05617	31.29992	30.51492	30.89693	DDB_G0283153	cbpD1	CBP4a	calcium-binding protein	Q54RF4
29.00792	29.05071	29.18854	28.90415	28.93854	29.02739	29.22747	28.97435	29.03081	29.38615	29.18172	29.24164	29.32053	29.10568	29.35722	DDB_G0283247	pyk	NA	pyruvate kinase, phosphoenolpyruvate kinase	Q54RF5
23.65516	23.63210	23.57385	23.80826	23.80499	23.40113	23.37271	23.38272	23.32518	22.88782	22.53644	23.18904	21.36209	23.29806	23.33716	DDB_G0283119	xpot	NA	armadillo-like helical domain-containing protein, exportin, tRNA	Q54RI9
24.54155	24.44871	23.42211	24.12660	23.65586	24.78091	24.25395	24.16348	24.16248	23.86130	20.96613	23.59022	24.30333	22.45480	23.55452	DDB_G0283115	cnrB	NA	cleft lip and palate transmembrane 1 family protein, putative cell number regulator	Q54RJ1
30.24379	30.23249	30.11008	30.19141	30.24825	30.40523	30.40577	30.24363	30.14013	30.50682	30.38188	30.41940	30.46754	30.19200	30.48888	DDB_G0283137	enoA	2-phospho-D-glycerate hydrolase A, phosphopyruvate hydratase A	enolase A	Q54RK5
27.15899	27.19067	27.23284	27.09066	27.11547	27.06451	26.80429	27.07694	26.93247	25.88385	26.43742	26.33617	25.25797	26.02690	25.79085	DDB_G0283035	osbG	NA	oxysterol binding family protein, member 7	Q54RM1
26.20779	26.11316	25.59099	26.25574	26.36716	26.35093	26.87493	26.95526	26.60656	26.66252	26.90495	26.66498	26.26079	27.15848	26.52772	DDB_G0283021	sodB	SOD	superoxide dismutase	Q54RN1
27.65042	27.53889	27.31144	27.78204	27.68975	27.78183	27.60459	27.89899	27.85405	27.34723	27.61147	27.71333	26.02326	27.33685	27.48730	DDB_G0282993	sodC	SOD	superoxide dismutase	Q54RQ1
27.61768	27.65159	27.94055	27.74388	27.65616	27.69890	27.47163	27.68549	27.59224	27.44344	27.21476	27.65016	27.24463	27.39143	27.65839	DDB_G0282967	acadsb	NA	acyl-Coenzyme A dehydrogenase, short/branched chain, acyl-CoA dehydrogenase	Q54RR5
23.82587	24.39459	24.77944	24.72713	24.49719	24.50273	24.79295	24.54420	24.90562	25.26691	25.49266	25.31036	26.12363	21.80420	24.94072	DDB_G0282923	rdeA	Hpt domain-containing protein, histidine-containing phosphotransfer domain-containing protein	phosphorelay intermediate protein RdeA	Q54RR8
26.87626	26.58149	26.71689	26.94940	26.35268	26.75981	27.02031	26.77799	26.61306	26.83329	26.78287	26.65754	26.49385	26.58680	26.64517	DDB_G0282957	DDB_G0282957	NA	unknown	Q54RS2
20.86885	24.23603	23.44152	23.77329	23.73512	21.02292	23.57915	22.91614	23.56386	21.60986	23.03011	23.18610	21.00774	21.44627	20.80340	DDB_G0282951	DDB_G0282951	NA	unknown	Q54RS6
23.64919	23.23531	23.80073	22.76008	23.71482	21.00267	23.14866	22.88031	22.57784	23.50715	22.49470	22.82442	21.00329	21.30407	21.69213	DDB_G0282937	DDB_G0282937	NA	unknown	Q54RT6
24.37549	27.09265	21.87477	24.28552	24.42284	24.81780	24.57742	24.43971	24.29352	25.11779	24.64282	24.52808	25.11562	24.69304	25.08788	DDB_G0283053	fntA	NA	protein prenyltransferase alpha subunit, protein farnesyltransferase/geranylgeranyltransferase type I alpha subunit	Q54RT9
23.89176	22.89988	23.22722	22.92796	23.39445	23.33200	22.49996	23.07771	23.45431	23.22595	21.83583	23.51102	22.22542	22.68900	22.93258	DDB_G0282887	trappc2	NA	trafficking protein particle complex subunit 2	Q54RV6
27.37654	27.51123	27.40471	27.42160	27.28028	27.55666	27.87859	27.36702	27.51061	27.87264	27.40492	27.81776	27.47482	27.58780	27.74080	DDB_G0282819	sglA	NA	sphingosine-1-phosphate lyase, S1P lyase	Q54RV9
