wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID
8.177133e-05	9.648272e-05	1.049809e-04	1.088009e-04	1.252650e-04	9.934688e-05	1.319266e-04	1.155409e-04	1.087263e-04	1.469352e-04	1.535192e-04	1.545416e-04	1.405294e-04	1.888942e-04	1.335400e-04	DDB_G0288141	DDB_G0288141	NA	unknown	Q54JD0
7.583585e-04	8.922452e-04	7.661076e-04	8.133950e-04	9.184980e-04	1.046380e-03	1.073964e-03	7.755284e-04	7.536975e-04	1.070019e-03	8.955451e-04	1.079313e-03	8.516987e-04	9.416416e-04	1.054330e-03	DDB_G0288137	DDB_G0288137	NA	mitochondrial glycoprotein family member, mitochondrial matrix protein family member	Q54JD2
2.712124e-03	2.239899e-03	2.569103e-03	2.283106e-03	2.552666e-03	2.749702e-03	2.363385e-03	2.334539e-03	2.434814e-03	2.343328e-03	2.672676e-03	2.378932e-03	2.367435e-03	1.901933e-03	2.250460e-03	DDB_G0288133	DDB_G0288133	NA	hyaluronan/mRNA binding family protein	Q54JD4
3.871701e-04	3.875178e-04	5.003687e-04	3.979869e-04	4.164147e-04	4.000145e-04	4.034570e-04	4.142231e-04	3.963536e-04	3.497570e-04	3.092715e-04	4.094572e-04	3.162410e-04	3.804692e-04	3.928480e-04	DDB_G0288105	oxct	NA	3-oxoacid CoA-transferase	Q54JD9
3.972699e-03	3.724621e-03	4.155919e-03	3.717269e-03	3.796625e-03	2.997799e-03	3.316085e-03	3.619962e-03	3.529187e-03	3.214389e-03	3.212463e-03	2.915771e-03	3.218629e-03	2.289480e-03	2.824249e-03	DDB_G0288101	rpl22	NA	S60 ribosomal protein L22	Q54JE3
4.304464e-04	4.164994e-04	3.893891e-04	4.093086e-04	4.177038e-04	4.553383e-04	4.356072e-04	4.025743e-04	4.494423e-04	3.892791e-04	3.600309e-04	4.548466e-04	3.396352e-04	4.476986e-04	4.259187e-04	DDB_G0288127	ogdh	NA	2-oxoglutarate dehydrogenase, E1 subunit	Q54JE4
3.057656e-05	2.149618e-05	1.385899e-05	1.948703e-05	2.575195e-05	2.572289e-05	2.100231e-05	2.264873e-05	1.771662e-05	1.908139e-05	2.017497e-05	1.490716e-05	1.773256e-05	1.441663e-05	2.147641e-05	DDB_G0288071	dst4	DstD	STE20 family protein kinase Dst4	Q54JG7
1.325171e-05	1.793118e-05	1.543119e-05	1.240986e-05	1.300069e-05	1.060822e-05	1.205829e-05	1.174069e-05	1.391285e-05	1.933029e-05	1.476938e-05	2.112106e-05	4.474866e-05	2.624588e-05	2.826852e-05	DDB_G0288009	DDB_G0288009	NA	UPF0663 family protein	Q54JJ6
3.756840e-05	3.586342e-05	2.281776e-05	2.887406e-05	3.900075e-05	3.773590e-05	4.434115e-05	4.545928e-05	3.210628e-05	3.706847e-05	4.659228e-05	4.812669e-05	4.530280e-05	4.394009e-05	4.217351e-05	DDB_G0287993	vps60	NA	SNF7 family protein	Q54JK4
2.148285e-05	1.718102e-05	2.013464e-05	1.887016e-05	2.241252e-05	1.770904e-05	1.546556e-05	1.766968e-05	1.690893e-05	1.390842e-05	1.576391e-05	1.324368e-05	1.315151e-05	1.802441e-05	1.476084e-05	DDB_G0287991	DDB_G0287991	NA	NA	Q54JK5
2.135317e-04	2.301300e-04	2.253574e-04	2.018772e-04	2.157949e-04	2.184113e-04	1.978706e-04	2.045963e-04	2.066493e-04	2.299246e-04	2.153831e-04	2.206608e-04	2.165712e-04	2.479866e-04	2.385391e-04	DDB_G0287977	ftcd	ftcdA	formimidoyltransferase-cyclodeaminase	Q54JL3
2.198899e-04	2.391243e-04	2.249789e-04	2.275083e-04	2.668975e-04	2.610779e-04	2.270301e-04	2.229075e-04	2.263969e-04	2.516408e-04	2.390300e-04	2.246037e-04	2.173521e-04	2.172246e-04	2.456078e-04	DDB_G0287965	nae1	appbp1	amyloid beta precursor protein-binding protein 1, NEDD8-activating enzyme E1 regulatory subunit	Q54JM3
2.488233e-04	2.541457e-04	2.706987e-04	2.550671e-04	2.479375e-04	2.731894e-04	2.649971e-04	2.775968e-04	2.859149e-04	3.980151e-04	3.682319e-04	3.610529e-04	4.264715e-04	3.701332e-04	3.919416e-04	DDB_G0287953	psmD1	NA	26S proteasome regulatory subunit S1, 26S proteasome non-ATPase regulatory subunit 1	Q54JM5
1.561010e-05	1.693503e-05	1.728405e-05	1.191052e-05	1.932275e-05	2.216767e-06	1.309286e-05	1.425845e-05	1.525572e-05	2.147098e-05	1.862706e-05	2.439638e-05	2.607714e-05	2.858203e-05	2.241112e-05	DDB_G0287939	nit2	NA	nitrilase 2	Q54JM9
7.551471e-05	7.382148e-05	6.974166e-05	7.847480e-05	8.615980e-05	8.392183e-05	6.729897e-05	8.911111e-05	8.288628e-05	6.602607e-05	6.567205e-05	5.806256e-05	4.373877e-05	6.771311e-05	5.397069e-05	DDB_G0287937	bxdc2	NA	brix domain-containing protein	Q54JN0
4.999253e-04	5.154162e-04	5.613182e-04	4.083791e-04	4.486705e-04	4.943060e-04	3.748587e-04	3.513730e-04	3.666894e-04	2.631438e-04	2.479263e-04	2.869212e-04	1.938141e-04	2.537978e-04	2.426688e-04	DDB_G0287913	oatA	OAT	ornithine-oxo-acid transaminase, ornithine 5-aminotransferase	Q54JP5
1.292598e-05	1.210913e-05	1.369085e-05	1.307620e-05	1.540332e-05	2.280545e-06	3.235990e-06	9.953826e-06	8.105476e-06	2.563687e-06	1.001337e-05	1.306437e-05	2.523601e-06	8.254264e-06	1.571530e-06	DDB_G0287853	mkcC	NA	putative protein serine/threonine kinase, STE20 family protein kinase, protein kinase, STE group, MKC subfamily protein kinase	Q54JQ1
4.106459e-05	3.942583e-05	4.232045e-05	4.260087e-05	4.380552e-05	4.415636e-05	3.790267e-05	4.154134e-05	4.206323e-05	4.720435e-05	4.599442e-05	4.360017e-05	5.388544e-05	5.040732e-05	4.808965e-05	DDB_G0287851	DDB_G0287851	NA	peptidase M16 family protein	Q54JQ2
3.802695e-05	3.641315e-05	3.229551e-05	2.510348e-05	3.768586e-05	3.232339e-05	3.102227e-05	3.879719e-05	4.376327e-05	4.351092e-05	3.871736e-05	4.068010e-05	4.394180e-05	2.872419e-05	4.453627e-05	DDB_G0287691	abcC3	NA	ABC transporter C family protein	Q54JR2
7.099597e-05	6.924147e-05	7.543379e-05	7.508713e-05	6.867374e-05	6.261613e-05	6.441873e-05	7.486064e-05	6.952657e-05	6.812746e-05	7.732935e-05	6.876648e-05	7.683779e-05	6.800311e-05	7.189514e-05	DDB_G0287827	pfdn1	NA	prefoldin beta-like domain containing protein, prefoldin subunit 1	Q54JS0
2.366878e-06	2.666418e-06	2.659567e-06	7.473701e-06	2.050795e-06	1.717764e-06	2.093915e-06	9.171216e-06	2.584424e-06	1.100878e-05	4.787920e-06	1.574117e-05	3.126499e-05	3.473932e-05	2.360053e-06	DDB_G0287779	arpG	Actr8, Arp8	actin related protein 8	Q54JV5
1.375181e-04	1.599745e-04	1.895916e-04	1.327759e-04	1.668997e-04	1.624716e-04	2.365098e-04	1.743485e-04	1.579044e-04	2.783563e-04	2.135911e-04	2.559540e-04	2.704051e-04	2.046450e-04	3.269453e-04	DDB_G0287777	sec61g	NA	protein transport protein SEC61 gamma subunit	Q54JV6
8.617677e-04	6.717926e-04	5.986073e-04	6.507482e-04	6.144014e-04	6.566301e-04	6.970699e-04	6.040867e-04	7.483585e-04	6.699732e-04	7.944622e-04	8.187931e-04	6.375464e-04	7.251005e-04	6.326801e-04	DDB_G0287773	gcvH1	gcvH	glycine cleavage system H-protein 1	Q54JV8
1.983258e-06	3.626671e-05	3.100647e-06	2.272519e-06	3.390025e-06	4.526889e-05	3.044887e-05	2.573602e-05	3.152253e-05	2.542250e-05	3.345687e-05	1.601578e-06	3.044593e-06	1.045245e-05	2.368247e-06	DDB_G0287769	ndufaf5	Ndufaf5	NADH dehydrogenase [ubiquinone] complex 1 assembly factor 5	Q54JW0
2.453121e-05	2.550859e-05	3.390671e-05	3.515112e-05	3.335930e-05	3.279703e-05	3.797754e-05	3.809632e-05	3.716395e-05	2.888393e-05	2.978803e-05	3.198410e-05	1.786497e-05	3.588245e-05	2.627417e-05	DDB_G0287733	syn7A	syn7, DdSyn7A	syntaxin 7, t-SNARE family protein	Q54JY7
5.662339e-05	5.202602e-05	5.595098e-05	5.093043e-05	5.786800e-05	5.609285e-05	4.776205e-05	5.364788e-05	5.859854e-05	5.109222e-05	5.309125e-05	5.044534e-05	4.815302e-05	6.255870e-05	4.807753e-05	DDB_G0287711	DDB_G0287711	NA	pyridoxal-phosphate-dependent aminotransferase, putative aromatic amino acid aminotransferase	Q54K00
5.133479e-05	6.025072e-05	7.369227e-05	5.604560e-05	5.388987e-05	1.029220e-04	6.421906e-05	5.590119e-05	5.892307e-05	1.163843e-04	1.050204e-04	9.576544e-05	9.956368e-05	6.154465e-05	1.190132e-04	DDB_G0287633	DDB_G0287633	NA	DSS1/SEM1 family protein	Q54K21
4.695917e-04	4.570769e-04	4.960755e-04	5.649524e-04	5.607185e-04	5.809020e-04	5.859626e-04	5.932012e-04	5.625939e-04	7.254629e-04	6.656701e-04	6.067860e-04	6.966544e-04	6.980877e-04	6.708857e-04	DDB_G0287585	rgaA	DG1029, iqgA, rasGAP, rasGAP1, DGAP1, RIP2, IQGAP1	Ras GTPase-activating-like protein rgaA	Q54K32
1.039066e-04	1.167954e-04	1.003364e-04	1.281666e-04	1.202131e-04	9.081520e-05	1.353223e-04	1.321040e-04	1.302860e-04	1.206182e-04	1.227534e-04	1.172527e-04	1.438692e-04	1.484088e-04	1.395520e-04	DDB_G0287629	rbx1	NA	putative RING box protein	Q54K33
9.372131e-05	8.429520e-05	1.056268e-04	9.748394e-05	9.681333e-05	6.849553e-05	7.921049e-05	7.883688e-05	7.809861e-05	5.867910e-05	5.759348e-05	8.264017e-05	5.614736e-05	6.206527e-05	6.674974e-05	DDB_G0287627	timm17	NA	mitochondrial import inner membrane translocase subunit 17	Q54K35
1.356260e-05	9.730976e-06	8.165309e-06	8.484119e-06	7.359322e-06	1.811373e-05	1.244556e-05	1.127275e-05	1.605117e-05	1.040566e-05	2.270278e-06	1.619552e-05	1.433405e-05	1.263127e-05	1.016804e-05	DDB_G0287621	DDB_G0287621	NA	Mitochondrial escape protein 2	Q54K38
1.414981e-04	1.268060e-04	1.113365e-04	1.174566e-04	1.280132e-04	1.128467e-04	1.340722e-04	1.172176e-04	1.237554e-04	1.288567e-04	1.123961e-04	1.268930e-04	1.208756e-04	1.545789e-04	1.256400e-04	DDB_G0287619	gmppB	mpgA	GTP:alpha-D-mannose-1-phosphate guanylyltransferase, mannose-1-phosphate guanylyltransferase beta	Q54K39
3.510604e-04	3.726172e-04	4.124870e-04	3.271696e-04	3.386802e-04	3.747640e-04	3.622607e-04	3.325802e-04	3.213948e-04	3.418392e-04	3.304493e-04	3.342322e-04	3.432091e-04	3.327534e-04	3.613412e-04	DDB_G0287607	pcna	NA	proliferating cell nuclear antigen	Q54K47
5.036479e-05	3.272166e-05	3.236364e-05	4.585565e-05	4.310851e-05	5.023319e-05	5.045147e-05	5.733737e-05	5.746394e-05	8.194628e-05	8.137986e-05	7.386468e-05	1.025532e-04	8.847160e-05	8.405720e-05	DDB_G0287657	tpsA	NA	glycosyltransferase, alpha,alpha-trehalose-phosphate synthase, trehalose 6-phosphate synthase, trehalose-phosphatase	Q54K57
2.130924e-05	2.015476e-05	2.609099e-05	1.959286e-05	1.968960e-05	1.567597e-06	1.443048e-05	1.550070e-05	1.570264e-05	4.719887e-06	1.048388e-05	1.004892e-05	2.441806e-06	5.662511e-06	2.030205e-06	DDB_G0287557	pno1	NA	RNA-binding protein PNO1	Q54K66
6.900677e-05	6.349839e-05	4.839905e-05	6.339968e-05	6.160375e-05	6.283344e-05	5.707676e-05	6.540240e-05	6.232629e-05	7.033338e-05	7.920422e-05	6.891139e-05	9.592759e-05	7.481698e-05	7.543201e-05	DDB_G0287577	manG	NA	alpha-mannosidase	Q54K67
2.438892e-04	2.707675e-04	2.539071e-04	2.999422e-04	3.194213e-04	3.177340e-04	2.829110e-04	3.104967e-04	2.892023e-04	3.033414e-04	3.405798e-04	3.658735e-04	4.077376e-04	4.250741e-04	3.251618e-04	DDB_G0287543	DDB_G0287543	NA	BCAP29/BCAP31 family protein	Q54K74
1.335440e-04	1.265941e-04	1.436018e-04	1.613230e-04	1.713349e-04	1.628594e-04	1.753535e-04	1.730770e-04	1.690896e-04	2.815669e-04	2.351761e-04	2.267001e-04	3.451925e-04	2.662390e-04	2.903912e-04	DDB_G0287505	talB	NA	talinB	Q54K81
8.629565e-05	8.277306e-05	7.157504e-05	8.991069e-05	7.424542e-05	8.165635e-05	8.521944e-05	8.166538e-05	8.652327e-05	7.252330e-05	7.125048e-05	7.622889e-05	7.473425e-05	9.747097e-05	6.969185e-05	DDB_G0287519	DDB_G0287519	NA	acetyl-coA hydrolase	Q54K91
5.063661e-05	5.031440e-05	5.708593e-05	5.883147e-05	6.052342e-05	4.211258e-05	4.331641e-05	5.530675e-05	5.185377e-05	3.849297e-05	4.924421e-05	4.350051e-05	4.033067e-05	4.807989e-05	4.777884e-05	DDB_G0287517	DDB_G0287517	NA	NA	Q54K93
5.157746e-05	4.618747e-05	4.469643e-05	4.562691e-05	4.481316e-05	4.344029e-05	4.358410e-05	4.026172e-05	4.290615e-05	5.241027e-05	4.550396e-05	4.675206e-05	5.520494e-05	4.975471e-05	5.413179e-05	DDB_G0287515	tat	NA	tyrosine transaminase, tyrosine aminotransferase	Q54K95
2.812001e-05	2.925687e-05	2.555692e-05	3.468790e-05	3.362609e-05	2.825057e-05	3.018988e-05	2.922853e-05	2.680285e-05	2.590606e-05	2.026674e-05	2.338569e-05	1.339007e-05	2.610517e-05	2.134716e-05	DDB_G0287513	jcdG	NA	transcription factor jumonji, jmjC domain-containing protein, cupin region-containing protein	Q54K96
1.328962e-04	1.341439e-04	2.572003e-06	1.535235e-04	1.014475e-04	1.238096e-04	1.334836e-04	1.621043e-04	1.274003e-04	1.108528e-04	1.332060e-04	1.304664e-04	1.503787e-04	7.391340e-05	1.149829e-04	DDB_G0287509	DDB_G0287509	NA	UbiA prenyltransferase family protein, putative 1,4-dihydroxy-2-naphthoate octaprenyltransferase	Q54K99
1.765584e-05	8.841671e-06	2.104986e-05	2.405900e-05	2.786455e-05	1.204622e-05	1.982314e-05	1.494880e-05	1.724004e-05	1.628340e-05	3.710795e-05	1.534976e-05	2.693736e-05	2.307140e-05	2.011169e-05	DDB_G0287459	secG	ArfGEF	putative Arf-guanyl-nucleotide exchange factor SecG	Q54KA7
1.434224e-03	1.465144e-03	1.383935e-03	1.325696e-03	1.381905e-03	1.413157e-03	1.336714e-03	1.282327e-03	1.311867e-03	1.136863e-03	1.216300e-03	1.385192e-03	1.096717e-03	1.358443e-03	1.363402e-03	DDB_G0287469	glud1	gdhA, glutamate dehydrogenase [NAD(P)+], glutamate/phenylalanine/leucine/valine dehydrogenase	NADP-dependent glutamate dehydrogenase	Q54KB7
2.090546e-04	2.117357e-04	2.159237e-04	1.996322e-04	2.111789e-04	1.997166e-04	1.956700e-04	1.957764e-04	2.022766e-04	1.853629e-04	2.018493e-04	2.020196e-04	2.135881e-04	2.076689e-04	2.120723e-04	DDB_G0287467	gluS	GluRS	glutamate-tRNA ligase, glutamyl-tRNA synthetase	Q54KB8
1.285141e-05	1.380757e-05	1.344430e-05	1.928832e-05	1.898602e-05	1.763024e-05	2.986386e-05	2.599843e-05	3.593839e-05	2.798008e-05	3.351902e-05	2.915253e-05	2.288326e-05	3.839437e-05	2.851098e-05	DDB_G0287407	DDB_G0287407	NA	TPR repeat-containing protein	Q54KD0
8.440842e-04	7.759889e-04	9.136756e-04	7.925462e-04	8.128051e-04	1.062725e-03	7.532212e-04	8.026496e-04	7.884286e-04	8.220482e-04	8.971513e-04	8.757665e-04	8.578535e-04	8.017230e-04	8.567742e-04	DDB_G0287391	ranbp1	NA	Ran binding protein 1 domain-containing protein	Q54KD9
2.899526e-04	2.870850e-04	2.905175e-04	2.668968e-04	2.845076e-04	2.724953e-04	2.398942e-04	2.384948e-04	2.628546e-04	2.097565e-04	2.062570e-04	2.377137e-04	1.921810e-04	2.419110e-04	2.243681e-04	DDB_G0287377	mccA	MCCC1	methylcrotonyl-CoA carboxylase, 3-methylcrotonyl-CoA:carbon dioxide ligase alpha subunit	Q54KE6
3.173743e-06	3.097870e-06	3.275080e-06	2.026090e-06	2.340322e-06	1.974283e-06	2.596242e-06	2.505197e-06	2.564998e-06	6.857352e-06	2.705009e-06	1.658958e-06	1.732158e-05	1.174424e-05	8.525468e-06	DDB_G0287295	forC	NA	formin C	Q54KF1
6.134485e-05	5.712506e-05	6.700195e-05	6.228463e-05	6.429976e-05	7.078169e-05	6.722705e-05	6.320898e-05	6.922848e-05	6.469221e-05	6.274720e-05	6.315853e-05	5.619100e-05	7.349528e-05	5.915538e-05	DDB_G0287371	ada	ADD	adenosine deaminase	Q54KF3
2.094623e-06	3.160511e-06	1.791544e-05	1.541986e-06	2.006337e-06	1.839841e-06	1.821797e-06	2.063181e-06	3.061199e-06	2.361640e-06	3.155946e-06	1.443758e-05	2.587399e-05	1.886820e-05	1.198688e-05	DDB_G0287361	ddx41	NA	DEAD/DEAH box helicase, DEAD box protein abstrakt	Q54KG1
2.409531e-05	2.549063e-05	2.886350e-05	3.368391e-05	3.731007e-05	3.962398e-05	2.658079e-05	3.343241e-05	3.515314e-05	3.533951e-05	3.355250e-05	2.714772e-05	3.655121e-05	4.011441e-05	3.438550e-05	DDB_G0287445	DDB_G0287445	NA	unknown	Q54KG3
1.992086e-04	2.018311e-04	2.090347e-04	1.778825e-04	1.867857e-04	2.203848e-04	2.120098e-04	1.812542e-04	1.902305e-04	2.222696e-04	2.172065e-04	1.970794e-04	1.992867e-04	1.817068e-04	2.041326e-04	DDB_G0287333	eif3J	eif3s1, eIF-3 alpha, eukaryotic translation initiation factor 3 (eIF3) subunit 1	eukaryotic translation initiation factor 3 (eIF3) subunit J	Q54KI0
5.920294e-05	5.479093e-05	4.380618e-05	5.716579e-05	5.434660e-05	5.271040e-05	7.220246e-05	5.309165e-05	5.409804e-05	7.356802e-05	6.121764e-05	6.697381e-05	6.402923e-05	6.622225e-05	6.085808e-05	DDB_G0287325	DDB_G0287325	NA	AP2 complex protein Eps15	Q54KI4
1.331531e-05	1.126878e-05	9.657981e-06	1.231937e-05	1.349905e-05	1.371054e-05	1.550965e-05	1.143251e-05	1.163126e-05	1.382868e-05	1.147066e-05	1.453578e-05	1.355881e-05	1.166310e-05	1.264072e-05	DDB_G0287261	gphn	NA	gephyrin	Q54KM0
1.196253e-04	1.151931e-04	1.027096e-04	1.015047e-04	1.022434e-04	9.891421e-05	9.943426e-05	9.214360e-05	9.355315e-05	6.079216e-05	6.889142e-05	7.293769e-05	4.582804e-05	6.511876e-05	5.354153e-05	DDB_G0287269	ccbl	NA	kynurenine-oxoglutarate transaminase, kynurenine aminotransferase, cysteine-S-conjugate beta-lyase	Q54KM6
2.647289e-04	2.585717e-04	2.499463e-04	2.318731e-04	2.710451e-04	2.378267e-04	2.556588e-04	2.332718e-04	2.339458e-04	2.075041e-04	1.959451e-04	2.290016e-04	1.884034e-04	2.205363e-04	2.533680e-04	DDB_G0287255	gcvP	NA	glycine dehydrogenase (decarboxylating), glycine cleavage system P-protein	Q54KM7
1.482246e-03	1.236981e-03	1.185331e-03	1.314028e-03	1.382755e-03	1.424147e-03	1.483864e-03	1.262716e-03	1.243245e-03	1.573520e-03	1.476118e-03	1.564748e-03	1.292355e-03	1.320333e-03	1.406500e-03	DDB_G0287227	trxE	NA	thioredoxin	Q54KN7
1.602220e-04	1.516545e-04	1.452335e-04	1.318861e-04	1.449980e-04	1.414007e-04	1.372431e-04	1.336575e-04	1.274702e-04	1.392851e-04	1.388485e-04	1.373311e-04	1.447781e-04	1.326623e-04	1.489882e-04	DDB_G0287159	cysS	CysRS	cysteinyl-tRNA synthetase, cysteine-tRNA ligase	Q54KR1
3.149247e-05	2.912713e-05	3.145661e-05	3.077214e-05	2.713699e-05	2.821221e-05	2.659584e-05	2.919533e-05	2.954525e-05	2.747715e-05	3.201387e-05	3.065880e-05	3.492301e-05	3.437303e-05	3.017302e-05	DDB_G0287197	ncbp2	NA	RNA-binding region RNP-1 domain-containing protein, RNA recognition motif-containing protein RRM, nuclear cap-binding protein subunit 2	Q54KR9
5.258238e-05	5.246484e-05	5.389054e-05	5.615736e-05	6.510047e-05	5.747100e-05	6.422985e-05	5.145047e-05	5.793225e-05	4.802240e-05	4.764536e-05	4.895873e-05	3.343304e-05	5.184268e-05	4.011674e-05	DDB_G0287147	gnl3	NA	guanine nucleotide binding protein 3	Q54KS4
1.631548e-04	1.602809e-04	1.504922e-04	1.459029e-04	1.574235e-04	1.409047e-04	1.259925e-04	1.312848e-04	1.488092e-04	1.311630e-04	1.232627e-04	1.257302e-04	1.118721e-04	1.206710e-04	1.191496e-04	DDB_G0287141	phesA	pheS, PheRS	phenylalanyl-tRNA synthetase, alpha subunit, phenylalanine-tRNA ligase, alpha subunit	Q54KS8
1.283206e-05	1.097043e-05	1.709072e-05	2.954892e-06	7.772369e-06	2.309139e-06	9.521666e-06	1.387603e-05	2.012319e-06	7.342243e-06	1.962445e-06	1.826719e-06	1.755488e-06	5.899655e-06	6.637374e-06	DDB_G0287131	gtf2f2	TF2F2, RAP30, TFIIF2	TFIIF subunit	Q54KT7
2.380405e-06	1.083893e-05	1.207981e-06	1.806411e-06	2.847230e-06	1.188888e-05	2.065602e-06	2.064954e-06	3.998762e-06	2.098390e-06	2.091074e-05	1.739523e-06	3.613483e-06	2.574290e-05	5.337664e-06	DDB_G0287053	lsm4	NA	LSM (like-Sm) domain-containing protein, putative U6 small nuclear ribonucleoparticle-associated protein	Q54KX4
3.287509e-04	3.227931e-04	2.805600e-04	2.836891e-04	3.082302e-04	2.869273e-04	3.214101e-04	2.863864e-04	2.903731e-04	3.257224e-04	2.872249e-04	2.780760e-04	2.891018e-04	3.158504e-04	2.861157e-04	DDB_G0287005	DDB_G0287005	NA	proteasome component region PCI (PINT) domain-containing protein	Q54KZ8
1.764675e-06	1.324560e-05	3.052746e-06	1.580035e-05	1.654362e-05	6.682430e-06	1.193279e-05	1.548487e-05	2.038636e-05	2.069204e-06	1.291171e-05	1.677684e-05	3.245319e-06	1.279523e-05	1.560366e-06	DDB_G0287001	DDB_G0287001	NA	LIM-type zinc finger-containing protein, protein kinase, TKL group, tyrosine kinase-like protein	Q54L00
3.745023e-05	3.964909e-05	4.602864e-05	4.017424e-05	4.101412e-05	4.232799e-05	3.708421e-05	4.399506e-05	4.581467e-05	4.176299e-05	3.679941e-05	4.145733e-05	4.872639e-05	2.138254e-05	3.743205e-05	DDB_G0286927	nedd8l2	NA	ubiquitin-like protein, neddylin-like protein	Q54L35
1.724837e-05	1.832794e-05	2.113596e-05	1.966289e-05	1.857687e-05	2.290724e-05	1.636039e-05	1.680309e-05	1.713959e-05	1.919747e-05	1.758987e-05	1.695494e-05	1.921702e-05	1.970604e-05	1.999545e-05	DDB_G0286919	uba2	sae2	sumo-activating enzyme subunit 2, ubiquitin-like 1-activating enzyme E1B	Q54L40
1.085120e-06	2.786490e-06	2.008961e-06	4.398976e-06	4.145652e-06	2.854206e-06	1.301950e-06	1.929831e-06	1.719970e-06	5.083962e-06	6.310620e-06	2.386360e-06	3.942937e-06	5.452056e-06	6.408467e-06	DDB_G0286875	gatA	NA	glutamyl-tRNA(Gln) amidotransferase A subunit	Q54L63
7.258497e-04	8.140227e-04	9.043675e-04	7.598184e-04	8.109040e-04	8.761628e-04	8.042975e-04	7.513015e-04	6.969809e-04	7.156157e-04	6.666333e-04	6.409569e-04	5.408303e-04	6.241887e-04	6.331976e-04	DDB_G0286753	eIF5	NA	eukaryotic translation initiation factor 5	Q54LA1
3.662516e-05	3.506906e-05	3.563565e-05	3.016025e-05	3.456256e-05	3.565170e-05	3.322564e-05	3.110238e-05	3.113047e-05	2.390245e-05	2.306222e-05	2.383467e-05	2.131015e-05	2.775064e-05	2.378347e-05	DDB_G0286725	vps13A	vps13	vacuolar protein sorting-associated protein 13 family protein	Q54LB8
2.389095e-06	1.769710e-06	3.044128e-06	2.244182e-06	3.506128e-06	2.028296e-06	2.162123e-06	1.539718e-06	2.590628e-06	4.826857e-06	6.152267e-06	7.402863e-06	3.109004e-06	1.354776e-05	9.774145e-06	DDB_G0286723	ponC5	NA	putative actin binding protein, ponticulin-related protein	Q54LB9
1.967218e-06	3.275354e-06	1.978798e-06	2.671245e-06	3.403630e-06	3.491936e-06	7.638553e-06	4.846949e-06	6.963507e-06	2.547614e-06	2.133450e-06	1.517502e-06	3.507131e-06	7.906689e-06	5.773671e-06	DDB_G0286671	sir2B	NA	ankyrin repeat-containing protein, NAD(+)-dependent deacetylase, silent information regulator protein (Sir2) family protein	Q54LF0
1.086828e-04	8.012851e-05	7.894757e-05	8.840647e-05	9.235799e-05	1.102687e-04	8.081120e-05	1.147737e-04	1.070679e-04	8.338138e-05	3.629922e-05	5.251863e-05	7.658546e-05	4.144883e-06	5.959927e-05	DDB_G0286535	gghA	NA	peptidase C26 family protein, gamma-glutamyl hydrolase	Q54LN4
1.356503e-05	1.857016e-05	1.640464e-05	1.156384e-05	1.289755e-05	1.476024e-05	1.090933e-05	1.135771e-05	9.450924e-06	9.947492e-06	9.691317e-06	1.070773e-05	5.669680e-06	3.889059e-06	3.653625e-06	DDB_G0286525	acmsd	NA	aminocarboxymuconate-semialdehyde decarboxylase	Q54LN9
1.051975e-04	1.308570e-04	1.096055e-04	1.134329e-04	1.052545e-04	1.000576e-04	1.156871e-04	1.020137e-04	1.054844e-04	1.255438e-04	9.584271e-05	1.160505e-04	8.851140e-05	1.172641e-04	1.200602e-04	DDB_G0286519	dgtB	dpm1	glycosyltransferase, dolichol-phosphate-mannose synthase	Q54LP3
1.537503e-03	1.517576e-03	1.341334e-03	1.868710e-03	1.633178e-03	1.798476e-03	2.286848e-03	2.102127e-03	2.142976e-03	2.050062e-03	1.955678e-03	2.293905e-03	2.204731e-03	2.954310e-03	2.322227e-03	DDB_G0286509	H2Bv3	NA	histone H2B domain-containing protein	Q54LP8
4.121400e-05	6.731828e-05	8.246009e-05	4.288468e-05	5.012974e-05	6.652684e-05	3.987383e-05	6.015503e-05	4.711741e-05	5.273156e-05	3.344470e-05	4.222043e-05	3.639697e-05	4.903975e-05	5.052067e-05	DDB_G0286495	itpa	ITPase	inosine triphosphate pyrophosphatase, inosine triphosphatase	Q54LQ6
2.131402e-06	2.233578e-06	2.264042e-06	2.098343e-06	6.883099e-06	2.045710e-06	7.647458e-06	2.473416e-06	8.802609e-06	9.706313e-06	3.111193e-06	6.980372e-06	2.721531e-06	7.294581e-06	7.086857e-06	DDB_G0286447	DDB_G0286447	NA	putative transcriptional regulator	Q54LR3
8.230121e-05	8.833614e-05	9.419131e-05	7.431394e-05	7.741931e-05	7.821254e-05	8.032462e-05	8.433874e-05	7.922907e-05	6.792155e-05	8.310190e-05	7.339771e-05	7.499155e-05	6.781466e-05	6.348622e-05	DDB_G0286473	pfdn3	NA	prefoldin subunit 3	Q54LS2
